o;?Vernier Format 2
uteE> krogljiDna leE>aja 49.90g 4.cmbl 18.10.2022 18:50:01 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/sB2

1,3613828	1	0	 	 
1,4008828	0	 	 	 
2,1473216	1	0,05	0,077801715882	0,0360932196066
2,1729152	0	 	 	 
2,7151828	1	0,1	0,0975364679154	0,0334123286977
2,7319828	0	 	 	 
3,1893084	1	0,15	0,113473229744	0,0338135786494
3,2050132	0	 	 	 
3,6042836	1	0,2	0,126809101057	0,0304595215896
3,617092	0	 	 	 
3,9814888	1	0,25	0,138995032074	0,034152159358
3,9928088	0	 	 	 
4,3265832	1	0,3	0,150914700395	0,0349284650809
4,3369828	0	 	 	 
4,6460832	1	0,35	0,161858914217	0,0335799156487
4,6572196	0	 	 	 
4,9456832	1	0,4	0,171223143946	0,0289316312783
4,9572836	0	 	 	 
5,2308304	1	0,45	0,18015625209	0,0337244855852
5,2419828	0	 	 	 
5,5015096	1	0,5	0,189128425047	0,0325692891655
5,5101864	0	 	 	 
5,7601216	1	0,55	0,197907391695	0,0353236674545
5,7691828	0	 	 	 
6,007312	1	0,6	0,205758092546	0,0281957964922
6,0152296	0	 	 	 
6,2463992	1	0,65	0,213005464689	0,0324295497716
6,2537836	0	 	 	 
6,477084	1	0,7	0,220648551549	0,0338347802552
6,4841832	0	 	 	 
6,6998828	1	0,75	0,227872649825	0,0310138479775
6,7078096	0	 	 	 
6,9161216	1	0,8	0,233866414711	0,0244226868739
6,924684	0	 	 	 
7,127584	1	0,85	0,24034881691	0,0368875242949
7,1358992	0	 	 	 
7,332396	1	0,9	0,247412957798	0,0320941846649
7,3390304	0	 	 	 
7,5319056	1	0,95	0,254305608745	0,0370017480292
7,5389888	0	 	 	 
7,7257848	1	1	0,260453028606	0,026413201706
7,7320032	0	 	 	 
7,9159248	1	1,05	0,266165724605	0,0336761640107
7,9218856	0	 	 	 
8,1015968	1	1,1	0,272508631834	0,0346476244865
8,1073856	0	 	 	 
8,2829856	1	1,15	0,278345349444	0,0297082520637
8,2894856	0	 	 	 
8,4609288	1	1,2	0,282794294821	0,0202958546005
