o;?Vernier Format 2
uteE> 49.90g + 49.32g 4.cmbl 18.10.2022 18:18:05 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/sB2

3,8307272	1	0	 	 
3,8507148	0	 	 	 
4,2668832	1	0,05	0,139003417548	0,111728536072
4,2811056	0	 	 	 
4,5857292	1	0,1	0,175340067163	0,116197482221
4,59769	0	 	 	 
4,8480828	1	0,15	0,205081098966	0,11052730298
4,8560828	0	 	 	 
5,0776832	1	0,2	0,230725197304	0,112852955404
5,085404	0	 	 	 
5,2839828	1	0,25	0,25258856022	0,0991044397239
5,2904008	0	 	 	 
5,4747908	1	0,3	0,272470166986	0,109289409229
5,4805828	0	 	 	 
5,6519992	1	0,35	0,292263669189	0,114102960463
5,6573832	0	 	 	 
5,8177168	1	0,4	0,310678491702	0,108140452593
5,8235836	0	 	 	 
5,9743832	1	0,45	0,326627805927	0,0954681606739
5,9804236	0	 	 	 
6,1241832	1	0,5	0,342541297979	0,116995017591
6,1303124	0	 	 	 
6,2666832	1	0,55	0,358614885723	0,10859919636
6,27122	0	 	 	 
6,4032832	1	0,6	0,37401952242	0,116944532724
6,4080832	0	 	 	 
6,5342832	1	0,65	0,387744304853	0,0925941303765
6,5384828	0	 	 	 
6,6613076	1	0,7	0,400550576608	0,109040701286
6,6652832	0	 	 	 
6,784084	1	0,75	0,414355236828	0,115834115372
6,787884	0	 	 	 
6,902784	1	0,8	0,427643984724	0,108070651193
6,9069872	0	 	 	 
7,0180256	1	0,85	0,438498330204	0,0803048222524
7,0225848	0	 	 	 
7,1308848	1	0,9	0,450341513048	0,129570541819
7,1355208	0	 	 	 
7,2401928	1	0,95	0,463255485454	0,1067154099
7,2437848	0	 	 	 
7,3468152	1	1	0,475669006749	0,126134747198
7,3505872	0	 	 	 
7,4505048	1	1,05	0,486768186177	0,0879499715906
7,4538864	0	 	 	 
7,5522872	1	1,1	0,497200801262	0,117048438434
7,5554328	0	 	 	 
7,6516872	1	1,15	0,509045314937	0,121271756239
7,6547328	0	 	 	 
7,7487872	1	1,2	0,520036876481	0,105124979987
7,7522304	0	 	 	 
