o;?Vernier Format 2
uteE> krogljiDna leE>aja 49.90g + 49.32g 1.cmbl 18.10.2022 18:51:16 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/sB2

9,8306072	0	 	 	 
9,9019976	1	3,35	0,676374083498	-0,0304968889961
9,90464	0	 	 	 
9,9760448	1	3,4	0,680825204455	0,150720772055
9,9784976	0	 	 	 
10,0488976	1	3,45	0,684691633736	-0,0445771706696
10,0518184	0	 	 	 
10,1220976	1	3,5	0,686850800021	0,103570785005
10,1249984	0	 	 	 
10,1944984	1	3,55	0,693286552623	0,0742104716067
10,1970992	0	 	 	 
10,2663424	1	3,6	0,698827675089	0,0800438145151
10,2685992	0	 	 	 
10,3376	1	3,65	0,704348598027	0,0749129322185
10,3398	0	 	 	 
10,4083216	1	3,7	0,711209989502	0,1191265543
10,4106192	0	 	 	 
10,4782152	1	3,75	0,714191689964	-0,0338054244041
10,4807224	0	 	 	 
10,5483408	1	3,8	0,718549357443	0,158087212496
10,550632	0	 	 	 
10,6174008	1	3,85	0,720564920074	-0,0997158649419
10,6202016	0	 	 	 
10,6871272	1	3,9	0,718333178168	0,0357016061609
10,6899016	0	 	 	 
10,7566128	1	3,95	0,71943279677	-0,00405134761771
10,7591184	0	 	 	 
10,8261256	1	4	0,719814642822	0,0150376998236
10,828304	0	 	 	 
10,8955376	1	4,05	0,719996634858	-0,00979387927028
10,8977264	0	 	 	 
10,9650152	1	4,1	0,721480750935	0,0525160250347
10,967304	0	 	 	 
11,0341432	1	4,15	0,719340119557	-0,114448422284
11,0366328	0	 	 	 
11,10404	1	4,2	0,718530373651	0,0912786661333
11,1063312	0	 	 	 
11,1733216	1	4,25	0,717078725461	-0,133184401278
11,1761248	0	 	 	 
11,2435064	1	4,3	0,713694939052	0,0367593517266
11,2463056	0	 	 	 
11,3134384	1	4,35	0,714800461057	-0,00514229502196
11,3160048	0	 	 	 
11,3834056	1	4,4	0,715452808854	0,0237895410631
11,3856064	0	 	 	 
11,4532104	1	4,45	0,71581612443	-0,0133800684554
11,4554112	0	 	 	 
11,5231064	1	4,5	0,717263261516	0,0547883632161
11,5254072	0	 	 	 
11,5926312	1	4,55	0,714343609046	-0,138777169205
11,595136	0	 	 	 
11,663108	1	4,6	0,712781032146	0,0944341541877
11,6654072	0	 	 	 
11,7329328	1	4,65	0,711255299438	-0,138135896476
11,7358064	0	 	 	 
11,8037176	1	4,7	0,706746154604	0,0107315714066
11,8065304	0	 	 	 
11,8744264	1	4,75	0,705071544916	-0,0580979441183
11,877008	0	 	 	 
11,9455496	1	4,8	0,70126700068	-0,0488866751322
11,9478088	0	 	 	 
12,0170272	1	4,85	0,696502210079	-0,0844359490566
12,0193096	0	 	 	 
12,0891296	1	4,9	0,692569107456	-0,0246617404216
12,0915096	0	 	 	 
12,1614176	1	4,95	0,685405200123	-0,173542867074
12,1640312	0	 	 	 
12,2350536	1	5	0,679281582629	0,00722157060133
12,2375112	0	 	 	 
12,308632	1	5,05	0,672657181531	-0,187285314798
12,31162	0	 	 	 
12,3837496	1	5,1	0,664102286046	-0,0404880828007
12,3867448	0	 	 	 
12,4592128	1	5,15	0,659814062139	-0,0731626477979
12,4619216	0	 	 	 
12,5353128	1	5,2	0,655316999875	-0,0450255851696
12,5377128	0	 	 	 
12,6118128	1	5,25	0,65022693097	-0,088048111678
12,6142296	0	 	 	 
12,6891136	1	5,3	0,6459869906	-0,0216516681381
12,6916136	0	 	 	 
12,7666152	1	5,35	0,639088260373	-0,156376404249
12,7694144	0	 	 	 
12,8456152	1	5,4	0,632917801829	0,000162263898826
12,8482152	0	 	 	 
12,9246136	1	5,45	0,626304517907	-0,167590564274
12,927816	0	 	 	 
13,0053184	1	5,5	0,61764339717	-0,047046501593
13,0085368	0	 	 	 
13,0865224	1	5,55	0,612779851994	-0,0727393507254
13,0895152	0	 	 	 
13,1685168	1	5,6	0,607570534334	-0,0543258552117
13,1711168	0	 	 	 
13,2511168	1	5,65	0,60208231206	-0,0785608826458
13,2537176	0	 	 	 
13,3346168	1	5,7	0,597613359834	-0,0284798892309
13,3373176	0	 	 	 
13,4184504	1	5,75	0,590279256411	-0,14648822435
13,4215176	0	 	 	 
13,5040656	1	5,8	0,583771354447	-0,00553856444953
13,50692	0	 	 	 
13,5897504	1	5,85	0,577001682035	-0,152474815095
13,5932368	0	 	 	 
13,6774208	1	5,9	0,571438171156	0,0255560174494
13,6808624	0	 	 	 
13,7647488	1	5,95	0,570468619232	-0,0477608526539
13,76792	0	 	 	 
13,85272	1	6	0,566358140048	-0,0456897126222
13,8555184	0	 	 	 
13,94132	1	6,05	0,562752607111	-0,0356992927232
13,94412	0	 	 	 
14,0304208	1	6,1	0,560704812282	-0,0102665084622
14,0333376	0	 	 	 
14,1196672	1	6,15	0,555915628561	-0,0970584642281
14,12292	0	 	 	 
14,2103264	1	6,2	0,552543724396	0,0226720993699
14,2133216	0	 	 	 
14,3006496	1	6,25	0,548074410217	-0,121634806156
14,3043216	0	 	 	 
14,3928208	1	6,3	0,541989817531	-0,0103932608929
14,3964448	0	 	 	 
14,4851552	1	6,35	0,539965687828	-0,0334501972864
14,48852	0	 	 	 
14,5780208	1	6,4	0,539115612418	0,0151425481746
14,58092	0	 	 	 
14,6706448	1	6,45	0,539375050866	-0,00954057789557
14,673568	0	 	 	 
14,7634208	1	6,5	0,540621157962	0,0364032815304
14,7664208	0	 	 	 
14,8556208	1	6,55	 	 
14,85892	0	 	 	 
