o;?Vernier Format 2
uteE> 49.90g + 49.32g 2.cmbl 18.10.2022 18:16:00 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/sB2

2,1988152	1	0	 	 
2,2171256	0	 	 	 
2,6140836	1	0,05	0,143875984219	0,11304461148
2,6249228	0	 	 	 
2,9238972	1	0,1	0,178889336776	0,112983894414
2,9326868	0	 	 	 
3,1823116	1	0,15	0,208751864626	0,118137342254
3,1901212	0	 	 	 
3,4074836	1	0,2	0,233360069185	0,100435167288
3,4151852	0	 	 	 
3,6126836	1	0,25	0,256384668664	0,123976133671
3,619084	0	 	 	 
3,7992844	1	0,3	0,275327452725	0,0790539075836
3,8069836	0	 	 	 
3,9763836	1	0,35	0,292361440799	0,113312721672
3,983184	0	 	 	 
4,142084	1	0,4	0,31050953885	0,105734402553
4,147884	0	 	 	 
4,2989216	1	0,45	0,327682408424	0,113254788483
4,303702	0	 	 	 
4,447684	1	0,5	0,344166656316	0,108363683543
4,4522204	0	 	 	 
4,5897836	1	0,55	0,360855547342	0,126526365785
4,5942836	0	 	 	 
4,7251316	1	0,6	0,374759039395	0,0789216948101
4,7299096	0	 	 	 
4,8567272	1	0,65	0,389138508518	0,139618577398
4,8609836	0	 	 	 
4,9823836	1	0,7	0,401399124028	0,0555265248077
4,9876092	0	 	 	 
5,1058928	1	0,75	0,412465204653	0,123667909694
5,110706	0	 	 	 
5,2249888	1	0,8	0,426246809342	0,107768993121
5,2292204	0	 	 	 
5,340602	1	0,85	0,439385893843	0,119524853972
5,344184	0	 	 	 
5,4526884	1	0,9	0,452066317112	0,106736731175
5,456184	0	 	 	 
5,561884	1	0,95	0,465358823316	0,13672557325
5,5653836	0	 	 	 
5,6676836	1	1	0,476246644711	0,0690941348473
5,6713988	0	 	 	 
5,7718836	1	1,05	0,488267698532	0,161636264786
5,7752836	0	 	 	 
5,8726072	1	1,1	0,497756445038	0,0267753191144
5,8768836	0	 	 	 
5,972788	1	1,15	0,505992726495	0,137653023584
5,9767104	0	 	 	 
6,07031	1	1,2	0,517938998022	0,107343418798
6,0737936	0	 	 	 
