o;?Vernier Format 2
uteE> 49.90g 1.cmbl 18.10.2022 17:55:16 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/sB2

1,9556176	1	0	 	 
1,990082	0	 	 	 
2,6048804	1	0,05	0,0936414620288	0,0512305446833
2,6258824	0	 	 	 
3,0776828	1	0,1	0,11786097799	0,0512203564164
3,0929164	0	 	 	 
3,4686904	1	0,15	0,138732932396	0,0555394835769
3,4799824	0	 	 	 
3,8062824	1	0,2	0,157841468928	0,0576654296438
3,8162812	0	 	 	 
4,1065828	1	0,25	0,175962378662	0,0630197891177
4,1158824	0	 	 	 
4,3775832	1	0,3	0,191414274533	0,0510161744528
4,386902	0	 	 	 
4,6302868	1	0,35	0,206059047058	0,0648885655289
4,6382824	0	 	 	 
4,8643124	1	0,4	0,218087837127	0,0379103596196
4,8739916	0	 	 	 
5,0891828	1	0,45	0,228861709375	0,0579125877143
5,0978044	0	 	 	 
5,3019288	1	0,5	0,240572101778	0,0521754271269
5,3094192	0	 	 	 
5,5052824	1	0,55	0,251843803268	0,0586827183954
5,5114824	0	 	 	 
5,6994268	1	0,6	0,262882556376	0,055034217116
5,7054152	0	 	 	 
5,8859828	1	0,65	0,274267981006	0,0670248389375
5,8919128	0	 	 	 
6,0643968	1	0,7	0,283858403786	0,0404826748212
6,0707048	0	 	 	 
6,2383824	1	0,75	0,293879567954	0,0747126536179
6,2439836	0	 	 	 
6,4049916	1	0,8	0,301953674243	0,0222100407973
6,4119908	0	 	 	 
6,5695836	1	0,85	0,308875206429	0,0618952885755
6,5760024	0	 	 	 
6,7289176	1	0,9	0,317861030014	0,0508970041492
6,7345896	0	 	 	 
6,8842864	1	0,95	0,326427729243	0,0593786654795
6,8890832	0	 	 	 
7,0353832	1	1	0,335078921546	0,0551332540653
7,0400832	0	 	 	 
7,1828136	1	1,05	0,344388247992	0,0711544918269
7,187584	0	 	 	 
7,325884	1	1,1	0,351680286465	0,0307818761817
7,330984	0	 	 	 
7,4671848	1	1,15	0,35974931101	0,0834287234061
7,471784	0	 	 	 
7,604	1	1,2	0,365899349805	0,00647413527525
7,609784	0	 	 	 
