o;?Vernier Format 2
uteE> 49.90g 5.cmbl 18.10.2022 18:10:33 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/sB2

13,7561344	1	3,35	0,595391162632	0,0691521097174
13,7588064	0	 	 	 
13,8397072	1	3,4	0,600633315728	0,0562990680756
13,8423072	0	 	 	 
13,9226304	1	3,45	0,606845046069	0,093519808691
13,92532	0	 	 	 
14,0045072	1	3,5	0,609800251067	-0,0213331819964
14,00744	0	 	 	 
14,0866192	1	3,55	0,614726603144	0,141324220495
14,0893088	0	 	 	 
14,1672096	1	3,6	0,617339420522	-0,0764823192743
14,1707088	0	 	 	 
14,2486128	1	3,65	0,618094796297	0,0950411910494
14,251824	0	 	 	 
14,3290096	1	3,7	0,62419258437	0,0566511169153
14,3319088	0	 	 	 
14,408824	1	3,75	0,629330512217	0,0720957720527
14,4113136	0	 	 	 
14,4879152	1	3,8	0,634019870392	0,0464852628648
14,4904096	0	 	 	 
14,5665504	1	3,85	0,639861376253	0,102087026933
14,5691104	0	 	 	 
14,6442112	1	3,9	0,642435145358	-0,0358047041766
14,6470096	0	 	 	 
14,7222096	1	3,95	0,647374184467	0,16244933043
14,7247136	0	 	 	 
14,7987104	1	4	0,649668494603	-0,102467993323
14,8020192	0	 	 	 
14,8761456	1	4,05	0,64926800084	0,0921240215096
14,8792128	0	 	 	 
14,9527392	1	4,1	0,652721080798	-0,00195774240641
14,9555136	0	 	 	 
15,0293504	1	4,15	0,65327489327	0,0164154841573
15,0317488	0	 	 	 
15,1058144	1	4,2	0,653745251035	-0,00411275960694
15,1082144	0	 	 	 
15,1823152	1	4,25	0,655289301665	0,0444796742021
15,184816	0	 	 	 
15,2584208	1	4,3	0,653535826583	-0,0905597282942
15,26116	0	 	 	 
15,3353376	1	4,35	0,653962363204	0,101650585452
15,3378576	0	 	 	 
15,4113456	1	4,4	0,651675803507	-0,161816875764
15,4146528	0	 	 	 
15,488816	1	4,45	0,647759178257	0,0607040571917
15,4918352	0	 	 	 
15,565728	1	4,5	0,649681918677	-0,0107056064972
15,5685168	0	 	 	 
15,6427376	1	4,55	0,649824192754	0,0144005764089
15,6451488	0	 	 	 
15,719616	1	4,6	0,650255986349	-0,00316741872702
15,722016	0	 	 	 
15,7965232	1	4,65	0,651748891862	0,0419909752475
15,7990272	0	 	 	 
15,8730512	1	4,7	0,649841406276	-0,0918416334676
15,875816	0	 	 	 
15,950416	1	4,75	0,650228709466	0,101854021273
15,9529376	0	 	 	 
16,0268544	1	4,8	0,648007561973	-0,159970033464
16,030216	0	 	 	 
16,1047632	1	4,85	0,642006925015	0,00592743602811
16,107848	0	 	 	 
16,182616	1	4,9	0,640004229396	-0,0573756978479
16,185416	0	 	 	 
16,261016	1	4,95	0,636076482779	-0,0428219199545
16,2635168	0	 	 	 
16,339832	1	5	0,63168108947	-0,0687136390438
16,3423264	0	 	 	 
16,4193296	1	5,05	0,628413196672	-0,0134999824393
16,4219248	0	 	 	 
16,4989632	1	5,1	0,6222778972	-0,140588228358
16,50184	0	 	 	 
16,580056	1	5,15	0,617838259753	0,0310929970262
16,5827216	0	 	 	 
16,6608192	1	5,2	0,611125781359	-0,197319159279
16,6643472	0	 	 	 
16,7437456	1	5,25	0,602352744753	-0,0142669364986
16,7470416	0	 	 	 
16,8268352	1	5,3	0,59917505783	-0,0622212623377
16,8298448	0	 	 	 
16,910648	1	5,35	0,594817922295	-0,0417517712477
16,9133248	0	 	 	 
16,9949568	1	5,4	0,590289240281	-0,0656790548104
16,9976256	0	 	 	 
17,080064	1	5,45	0,586631169614	-0,02028478062
17,0828448	0	 	 	 
17,1654224	1	5,5	0,580286489372	-0,128374993733
17,1685232	0	 	 	 
17,252424	1	5,55	0,575647355437	0,0217301978937
17,2552704	0	 	 	 
17,3391408	1	5,6	0,568725974912	-0,181362022978
17,3429344	0	 	 	 
17,4283248	1	5,65	0,559847456787	-0,0177436041665
17,431856	0	 	 	 
17,5177616	1	5,7	0,556203056556	-0,0637530556264
17,5210256	0	 	 	 
17,6081248	1	5,75	0,55155659111	-0,0390867164489
17,6109488	0	 	 	 
17,6990704	1	5,8	0,548520860197	-0,0276725531123
17,7019456	0	 	 	 
17,7904352	1	5,85	0,547477402728	0,00483098899186
17,7933536	0	 	 	 
17,8817264	1	5,9	0,54270827967	-0,109312539415
17,8850272	0	 	 	 
17,974728	1	5,95	0,539602924147	0,0425318491342
17,9777376	0	 	 	 
18,0670528	1	6	0,534932696687	-0,143701360689
18,071128	0	 	 	 
18,1617264	1	6,05	0,528506004396	0,00793611480239
18,165432	0	 	 	 
18,2562656	1	6,1	0,527148479104	-0,0366548958285
18,2597296	0	 	 	 
18,3514304	1	6,15	0,524486086594	-0,0192984085427
18,3544304	0	 	 	 
18,4469296	1	6,2	0,521930959197	-0,0342125611242
18,4499296	0	 	 	 
18,5430304	1	6,25	0,520252389451	-0,000720961713118
18,5461552	0	 	 	 
18,639144	1	6,3	0,516018501186	-0,0873807900639
18,642632	0	 	 	 
18,736848	1	6,35	0,513275945753	0,0312407050381
18,740056	0	 	 	 
18,8339744	1	6,4	0,50853204994	-0,128925697225
18,8382304	0	 	 	 
18,9335536	1	6,45	0,502012104839	-0,00202424214579
18,9375312	0	 	 	 
19,0331728	1	6,5	0,500077555978	-0,0368146335045
19,036776	0	 	 	 
19,133528	1	6,55	0,497534193348	-0,0138725781203
19,1366304	0	 	 	 
19,2341648	1	6,6	0,494811465703	-0,0402374024189
19,2373488	0	 	 	 
19,335632	1	6,65	0,492688529625	-0,0016073726105
19,3389328	0	 	 	 
19,4371328	1	6,7	0,488581509921	-0,0793184861767
19,4407568	0	 	 	 
19,5403344	1	6,75	0,485806229011	0,0255348062635
19,5437344	0	 	 	 
19,6429792	1	6,8	0,480929019554	-0,120565620422
19,6474656	0	 	 	 
19,748336	1	6,85	0,474401436803	-0,00334821810694
19,752536	0	 	 	 
19,8537712	1	6,9	0,472358224032	-0,0354094789554
19,8576368	0	 	 	 
19,9600464	1	6,95	0,46934101843	-0,0213715123163
19,963384	0	 	 	 
20,0668384	1	7	0,466448565278	-0,0327983347192
20,0701792	0	 	 	 
20,1744384	1	7,05	0,464390904338	-0,00544815115701
20,1779376	0	 	 	 
20,2821744	1	7,1	0,4600343626	-0,0754262406494
20,2860672	0	 	 	 
20,391848	1	7,15	0,45690919863	0,0184359718859
20,3954544	0	 	 	 
20,5010384	1	7,2	0,451993853207	-0,108468528269
20,5058384	0	 	 	 
20,613168	1	7,25	0,445386344275	-0,00938632775848
20,6176384	0	 	 	 
20,7255632	1	7,3	0,442933754679	-0,0342559202477
20,7296384	0	 	 	 
20,838944	1	7,35	0,439754550926	-0,0218241877181
20,8425392	0	 	 	 
20,9529664	1	7,4	0,436516617047	-0,0349705101452
20,956576	0	 	 	 
21,06804	1	7,45	0,434073850024	-0,00748522293578
21,0718384	0	 	 	 
21,1833424	1	7,5	0,429629660122	-0,0696023294908
21,1875424	0	 	 	 
21,30084	1	7,55	0,426262805583	0,0122929965507
21,3047408	0	 	 	 
21,4179408	1	7,6	0,421213744173	-0,0985274442974
21,42304	0	 	 	 
21,5383408	1	7,65	0,414424077648	-0,0142577139382
21,5431408	0	 	 	 
21,6592416	1	7,7	0,411539995457	-0,0334521803004
21,6635792	0	 	 	 
21,7813424	1	7,75	0,40812196447	-0,022534856429
21,7851488	0	 	 	 
21,904272	1	7,8	0,40455454699	-0,035505151503
21,9081664	0	 	 	 
22,0285424	1	7,85	0,401814403423	-0,00859454668237
22,03256	0	 	 	 
22,153144	1	7,9	0,397220232162	-0,0651472232735
22,1576496	0	 	 	 
22,2803456	1	7,95	0,393478532002	0,00631619976469
22,2845536	0	 	 	 
22,407288	1	8	0,388187628267	-0,0896753253958
22,412848	0	 	 	 
22,5380672	1	8,05	0,381167372871	-0,0176851018895
22,543272	0	 	 	 
22,6696448	1	8,1	0,377839798464	-0,0328945470308
22,6743664	0	 	 	 
22,8027472	1	8,15	0,373973334893	-0,0252030315408
22,8069488	0	 	 	 
22,9370544	1	8,2	0,370083197868	-0,0327259108437
22,9413488	0	 	 	 
23,072976	1	8,25	0,366943672887	-0,0134702048678
23,0774496	0	 	 	 
23,2095792	1	8,3	0,362049265975	-0,0581885397645
23,2145488	0	 	 	 
23,3492496	1	8,35	0,357946711644	-0,000557684636306
23,3538496	0	 	 	 
23,4889504	1	8,4	0,352297348604	-0,0803203495686
23,4950688	0	 	 	 
23,6332496	1	8,45	0,345139293956	-0,0188909370976
23,638952	0	 	 	 
23,7786976	1	8,5	0,341171203907	-0,0356727564383
23,7839808	0	 	 	 
23,926392	1	8,55	0,336550035507	-0,0269046791244
23,9310528	0	 	 	 
24,0758512	1	8,6	0,332280026924	-0,0302347754292
24,0805536	0	 	 	 
24,2273712	1	8,65	0,328716824352	-0,0167979934816
24,2323552	0	 	 	 
24,3800736	1	8,7	0,323429966719	-0,0524459428701
24,3856544	0	 	 	 
24,5366544	1	8,75	0,318797966861	-0,00671839729547
24,5418512	0	 	 	 
24,6937536	1	8,8	0,312767987871	-0,0700481169875
24,700656	0	 	 	 
24,8565856	1	8,85	0,305088520299	-0,024275696165
24,8630928	0	 	 	 
25,0215552	1	8,9	0,300203872461	-0,0349430670333
25,0275552	0	 	 	 
25,1897552	1	8,95	0,295019956624	-0,0266968358983
25,195056	0	 	 	 
25,3605552	1	9	0,290071870298	-0,0312432850196
25,3659712	0	 	 	 
25,5345568	1	9,05	0,287107259624	-0,00283238639735
25,5402576	0	 	 	 
25,7088576	1	9,1	0,281637758263	-0,0599269510331
25,7150864	0	 	 	 
25,8898768	1	9,15	0,275711184193	-0,00555310931954
25,8958976	0	 	 	 
26,0715584	1	9,2	0,268917116571	-0,0692378174662
26,0794768	0	 	 	 
26,2621664	1	9,25	0,259968258858	-0,0246602110849
26,2697904	0	 	 	 
26,4562848	1	9,3	0,254142785671	-0,0353595828804
26,463384	0	 	 	 
26,6557936	1	9,35	0,247659804154	-0,0296298463334
26,66216	0	 	 	 
26,8601824	1	9,4	0,241529726653	-0,0303546293408
26,8667584	0	 	 	 
27,0699616	1	9,45	0,236171428849	-0,0207304906699
27,0768608	0	 	 	 
27,2836768	1	9,5	0,229535078041	-0,0413741308806
27,2914752	0	 	 	 
27,5059616	1	9,55	0,22271859395	-0,0199569551078
27,5133632	0	 	 	 
27,7327648	1	9,6	0,214606350561	-0,0515785733899
27,7428128	0	 	 	 
27,9726656	1	9,65	0,204758686373	-0,0305192286027
27,982368	0	 	 	 
28,2214688	1	9,7	0,197111310887	-0,0309540602117
28,2306688	0	 	 	 
28,4803968	1	9,75	0,189104707889	-0,0308901821915
28,4885696	0	 	 	 
28,7507712	1	9,8	0,180867719591	-0,0300400560133
28,7594688	0	 	 	 
29,033872	1	9,85	0,174051433555	-0,0181144249039
29,0431904	0	 	 	 
29,3255712	1	9,9	0,162788817072	-0,0591063318389
29,3365184	0	 	 	 
29,6520704	1	9,95	 	 
29,6638112	0	 	 	 
