o;?Vernier Format 2
uteE> krogljiDna leE>aja 49.90g + 49.32g 4.cmbl 18.10.2022 18:54:31 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/sB2

0,8801836	1	0	 	 
0,9445836	0	 	 	 
1,7445952	1	0,05	0,0869416064713	0,0673262408214
1,7651924	0	 	 	 
2,2288836	1	0,1	0,119764958213	0,0682266724511
2,2419296	0	 	 	 
2,6058844	1	0,15	0,145648917959	0,0690884724802
2,6166836	0	 	 	 
2,92502	1	0,2	0,168919643508	0,0767475016269
2,9346836	0	 	 	 
3,2034124	1	0,25	0,188255438294	0,0621628622027
3,212898	0	 	 	 
3,458284	1	0,3	0,206034620259	0,0773519520441
3,4662836	0	 	 	 
3,690812	1	0,35	0,220788981122	0,0495519981299
3,7004876	0	 	 	 
3,9117928	1	0,4	0,234256007098	0,0723321291398
3,920284	0	 	 	 
4,1186296	1	0,45	0,248901289043	0,0692798271988
4,1258836	0	 	 	 
4,31419	1	0,5	0,262706138737	0,0719026381078
4,320184	0	 	 	 
4,499802	1	0,55	0,275489542689	0,0658406538282
4,5055204	0	 	 	 
4,6775228	1	0,6	0,288066910292	0,0757000955161
4,68319	0	 	 	 
4,847306	1	0,65	0,29846662048	0,0468056669924
4,8533044	0	 	 	 
5,0126844	1	0,7	0,309650826849	0,088450283824
5,0179836	0	 	 	 
5,1705952	1	0,75	0,318910395554	0,0288256555717
5,1773012	0	 	 	 
5,3262836	1	0,8	0,327472457243	0,0811640634984
5,3323248	0	 	 	 
5,4761836	1	0,85	0,338917450811	0,0715376518789
5,4815028	0	 	 	 
5,621484	1	0,9	0,349571277135	0,0751078676728
5,6259836	0	 	 	 
5,7623836	1	0,95	0,359380576743	0,06413027931
5,7667264	0	 	 	 
5,8998264	1	1	0,369444367721	0,0823130553467
5,9042836	0	 	 	 
6,0331836	1	1,05	0,37730655268	0,0355986128515
6,0378948	0	 	 	 
6,1648836	1	1,1	0,386320123175	0,101281728753
6,1691116	0	 	 	 
6,2921856	1	1,15	0,393374954325	0,00955441129217
6,2976248	0	 	 	 
6,4190952	1	1,2	0,399448713625	0,086163474507
